query_id,query,tool_labels,city,difficulty
CH025089,Milyen alapinformációkat tudjak Bologna városáról?; Kabát vagy esernyő legyen nálam Bologna városában?,location|weather,Bologna,indirect_noisy
CH025090,"A repülőjegy már megvan. Find me a table worth booking in Helsinki. Also, Elázhatok Helsinki városában?",restaurant|weather,Helsinki,indirect_noisy
CH025091,Kevés csomaggal megyek. Elázhatok Venice városában?,weather,Venice,indirect_noisy
CH025092,"Most leszek ott először. Mivel töltenél el egy délutánt Madrid városában? A szállás már megvan, hotelt ne keress.",attractions,Madrid,indirect_noisy
CH025093,Az időzítés rugalmas. Kellene egy bázis Malta városában az éjszakákra. Hová ülnél be enni Malta városában?,hotel|restaurant,Malta,indirect_noisy
CH025094,A repülőjegy már megvan. Miket néznél meg elsőként Cologne városában?,attractions,Cologne,indirect_noisy
CH025095,I already have flights Fill an afternoon in Nice with worthwhile stops,attractions,Nice,indirect_noisy
CH025096,What would you not skip in Stockholm? Help me avoid taxis in Stockholm. Brief me before I arrive in Stockholm.,attractions|location|transport,Stockholm,indirect_noisy
CH025097,This is my first time there. I need a roof over my head in Porto. / Help me avoid taxis in Porto.,hotel|transport,Porto,indirect_noisy
CH025098,I already have flights. I need a roof over my head in Marseille. / Should I pack an umbrella for Marseille? / Fill an afternoon in Marseille with worthwhile stops.,attractions|hotel|weather,Marseille,indirect_noisy
CH025099,"What practical facts should I know about Helsinki? / Mi a legegyszerűbb módja, hogy bejárjam Helsinki városát?",location|transport,Helsinki,indirect_noisy
CH025100,"A repülőjegy már megvan. Kabát vagy esernyő legyen nálam Sarajevo városában? Also, Kellene egy bázis Sarajevo városában az éjszakákra.",hotel|weather,Sarajevo,indirect_noisy
CH025101,Az időzítés rugalmas. Mivel töltenél el egy délutánt Tirana városában?,attractions,Tirana,indirect_noisy
CH025102,I already have flights. Fill an afternoon in Innsbruck with worthwhile stops.; Where would you actually go for dinner in Innsbruck?,attractions|restaurant,Innsbruck,indirect_noisy
CH025103,"This is my first time there. Am I likely to get soaked in Warsaw? Also, I haven't sorted a base in Warsaw yet.",hotel|weather,Warsaw,indirect_noisy
CH025104,A repülőjegy már megvan. Nem lesz autóm Nice városában; hogyan járjak?; Hová ülnél be enni Nice városában?,restaurant|transport,Nice,indirect_noisy
CH025105,Most leszek ott először. Hol vacsoráznál Sarajevo városában?,restaurant,Sarajevo,indirect_noisy
CH025106,Taxik nélkül hogyan közlekedjek Zagreb városában? / Where would you actually go for dinner in Zagreb? / Give me the local basics before I land in Zagreb.,location|restaurant|transport,Zagreb,indirect_noisy
CH025107,"Az időzítés rugalmas. Where would you actually go for dinner in Vienna? Also, Nem lesz autóm Bécs városában; hogyan járjak?",restaurant|transport,Vienna,indirect_noisy
CH025108,"A repülőjegy már megvan. Nem lesz autóm Belgrade városában; hogyan járjak? Also, Am I likely to get soaked in Belgrade?",transport|weather,Belgrade,indirect_noisy
CH025109,What's the smartest way to get around Dubrovnik? / Kellene egy bázis Dubrovnik városában az éjszakákra. / Mivel töltenél el egy délutánt Dubrovnik városában?,attractions|hotel|transport,Dubrovnik,indirect_noisy
CH025110,Most leszek ott először. Elázhatok Tirana városában?; A szállás kérdése még nyitott Tirana városában.,hotel|weather,Tirana,indirect_noisy
CH025111,Keep it practical. Help me avoid taxis in Reykjavik.,transport,Reykjavik,indirect_noisy
CH025112,Kevés csomaggal megyek. Nem lesz autóm Edinburgh városában; hogyan járjak?; What practical facts should I know about Edinburgh?; Szabadtéri programhoz milyen körülmények lesznek Edinburgh városában?,location|transport|weather,Edinburgh,indirect_noisy
CH025113,This is my first time there. Would outdoor plans be risky in Oslo? / I need somewhere good to eat in Oslo.,restaurant|weather,Oslo,indirect_noisy
CH025114,Hol vacsoráznál Istanbul városában? / What would you not skip in Istanbul?,attractions|restaurant,Istanbul,indirect_noisy
CH025115,"Az időzítés rugalmas. Am I likely to get soaked in Berlin? Also, Taxik nélkül hogyan közlekedjek Berlin városában?",transport|weather,Berlin,indirect_noisy
CH025116,Kevés csomaggal megyek. Elázhatok Amsterdam városában?; What practical facts should I know about Amsterdam?,location|weather,Amsterdam,indirect_noisy
CH025117,"Mi az, amit kár lenne kihagyni Párizs városában? / Kabát vagy esernyő legyen nálam Párizs városában? / Gyors helyi eligazítást kérek Párizs városáról.",attractions|location|weather,Paris,indirect_noisy
CH025118,I'm trying to travel light. Help me avoid taxis in Barcelona.,transport,Barcelona,indirect_noisy
CH025119,Most leszek ott először. Miket néznél meg elsőként Tirana városában?,attractions,Tirana,indirect_noisy
CH025120,I haven't sorted a base in Madrid yet.; Gyors helyi eligazítást kérek Madrid városáról.,hotel|location,Madrid,indirect_noisy
CH025121,"A repülőjegy már megvan. Mi a legegyszerűbb módja, hogy bejárjam Riga városát?",transport,Riga,indirect_noisy
CH025122,I need a roof over my head in Tirana.; I won't have a car in Tirana; how do I move around?; Find me a table worth booking in Tirana.,hotel|restaurant|transport,Tirana,indirect_noisy
CH025123,Legyen praktikus. Help me avoid taxis in Prague.; Miket néznél meg elsőként Prága városában?; I still need somewhere to sleep in Prague.,attractions|hotel|transport,Prague,indirect_noisy
CH025124,A repülőjegy már megvan. Give me reasons to leave the hotel in Budapest. / A szállás kérdése még nyitott Budapest városában.,attractions|hotel,Budapest,indirect_noisy
CH025125,This is my first time there. What would you not skip in Cologne?,attractions,Cologne,indirect_noisy
CH025126,"Legyen praktikus. Mi az, amit kár lenne kihagyni Florence városában? I need a roof over my head in Florence.",attractions|hotel,Florence,indirect_noisy
CH025127,"Az időzítés rugalmas. Mi a legegyszerűbb módja, hogy bejárjam Naples városát? / I haven't sorted a base in Naples yet.",hotel|transport,Naples,indirect_noisy
CH025128,I need somewhere good to eat in Sofia. I still need somewhere to sleep in Sofia. Will the weather ruin outdoor plans in Sofia?,hotel|restaurant|weather,Sofia,indirect_noisy
CH025129,Miket néznél meg elsőként Bucharest városában?; I won't have a car in Bucharest; how do I move around?; Kellene egy jó hely enni Bucharest városában.,attractions|restaurant|transport,Bucharest,indirect_noisy
CH025130,"I haven't sorted a base in Lisbon yet. Brief me before I arrive in Lisbon. Szabadteri programhoz milyen korulmenyek lesznek Lisbon varosaban? Az etkezes megvan, ettermet ne ajanlj.",hotel|location|weather,Lisbon,indirect_noisy
CH025131,"Mi az, amit kár lenne kihagyni Berlin városában?; Érkezés előtt mik a legfontosabb helyi tudnivalók Berlin városáról?; Should I pack an umbrella for Berlin?",attractions|location|weather,Berlin,indirect_noisy
CH025132,Most leszek ott először. Milyen alapinformációkat tudjak Ljubljana városáról?; Miket néznél meg elsőként Ljubljana városában?,attractions|location,Ljubljana,indirect_noisy
CH025133,Legyen praktikus. What would you not skip in Seville? Nem lesz autóm Seville városában; hogyan járjak?,attractions|transport,Seville,indirect_noisy
CH025134,Kevés csomaggal megyek. Taxik nélkül hogyan közlekedjek Tirana városában? Will the weather ruin outdoor plans in Tirana?,transport|weather,Tirana,indirect_noisy
CH025135,Am I likely to get soaked in Bologna?; Hol vacsoráznál Bologna városában?; Give me reasons to leave the hotel in Bologna.,attractions|restaurant|weather,Bologna,indirect_noisy
CH025136,"I haven't sorted a base in Belgrade yet. Mi a legegyszerűbb módja, hogy bejárjam Belgrade városát? Az étkezés megvan, éttermet ne ajánlj.",hotel|transport,Belgrade,indirect_noisy
CH025137,"Keep it practical. Fill an afternoon in Krakow with worthwhile stops. Food is already arranged, so skip restaurant ideas.",attractions,Krakow,indirect_noisy
CH025138,Nem lesz autóm Sarajevo városában; hogyan járjak? Should I pack an umbrella for Sarajevo?,transport|weather,Sarajevo,indirect_noisy
CH025139,I'm trying to travel light. Am I likely to get soaked in Nicosia?,weather,Nicosia,indirect_noisy
CH025140,Az időzítés rugalmas. A szállás kérdése még nyitott Florence városában. / What practical facts should I know about Florence?,hotel|location,Florence,indirect_noisy
CH025141,Az időzítés rugalmas. A szállás kérdése még nyitott Thessaloniki városában. Brief me before I arrive in Thessaloniki.,hotel|location,Thessaloniki,indirect_noisy
CH025142,Az időzítés rugalmas. I won't have a car in Seville; how do I move around? / Még nincs hol aludnom Seville városában. / Find me a table worth booking in Seville.,hotel|restaurant|transport,Seville,indirect_noisy
CH025143,"Kevés csomaggal megyek. Kellene egy jó hely enni Florence városában. Give me reasons to leave the hotel in Florence. A szállás már megvan, hotelt ne keress.",attractions|restaurant,Florence,indirect_noisy
CH025144,"Hová ülnél be enni Valencia városában? Also, Should I pack an umbrella for Valencia?",restaurant|weather,Valencia,indirect_noisy
CH025145,"Give me reasons to leave the hotel in Nice. Also, Help me avoid taxis in Nice.",attractions|transport,Nice,indirect_noisy
CH025146,What's the smartest way to get around Amsterdam?; Hová ülnél be enni Amsterdam városában?,restaurant|transport,Amsterdam,indirect_noisy
CH025147,"Az időzítés rugalmas. Would outdoor plans be risky in Nice?; Milyen alapinformációkat tudjak Nice városáról?; What's the smartest way to get around Nice? Az étkezés megvan, éttermet ne ajánlj.",location|transport|weather,Nice,indirect_noisy
CH025148,Keep it practical. I won't have a car in Vilnius; how do I move around?,transport,Vilnius,indirect_noisy
CH025149,Mivel töltenél el egy délutánt Bologna városában? / I need somewhere good to eat in Bologna.,attractions|restaurant,Bologna,indirect_noisy
CH025150,Most leszek ott először. Mivel töltenél el egy délutánt Helsinki városában? / A szállás kérdése még nyitott Helsinki városában.,attractions|hotel,Helsinki,indirect_noisy
CH025151,Legyen praktikus. Nem lesz autóm Vilnius városában; hogyan járjak? Find me a table worth booking in Vilnius. Kellene egy bázis Vilnius városában az éjszakákra.,hotel|restaurant|transport,Vilnius,indirect_noisy
CH025152,"Az időzítés rugalmas. Brief me before I arrive in Innsbruck. Also, Kellene egy bázis Innsbruck városában az éjszakákra. Also, Taxik nélkül hogyan közlekedjek Innsbruck városában?",hotel|location|transport,Innsbruck,indirect_noisy
CH025153,"Kellene egy jó hely enni Brussels városában. Also, Give me the local basics before I land in Brussels.",location|restaurant,Brussels,indirect_noisy
CH025154,A szállás kérdése még nyitott London városában. I won't have a car in London; how do I move around?,hotel|transport,London,indirect_noisy
CH025155,Keep it practical. Will the weather ruin outdoor plans in Dublin?; I need a roof over my head in Dublin.,hotel|weather,Dublin,indirect_noisy
CH025156,"I already have flights. Would outdoor plans be risky in Vienna? Also, Brief me before I arrive in Vienna.",location|weather,Vienna,indirect_noisy
CH025157,"Hol vacsoráznál Warsaw városában? A szállás már megvan, hotelt ne keress.",restaurant,Warsaw,indirect_noisy
CH025158,Where would you actually go for dinner in Gdansk? / Elázhatok Gdansk városában?,restaurant|weather,Gdansk,indirect_noisy
CH025159,"Kellene egy jó hely enni Bratislava városában. Also, Gyors helyi eligazítást kérek Bratislava városáról.",location|restaurant,Bratislava,indirect_noisy
CH025160,Most leszek ott először. Szabadtéri programhoz milyen körülmények lesznek Zagreb városában? Fill an afternoon in Zagreb with worthwhile stops. I need somewhere good to eat in Zagreb.,attractions|restaurant|weather,Zagreb,indirect_noisy
CH025161,"Legyen praktikus. Milyen alapinformációkat tudjak Thessaloniki városáról? A szállás már megvan, hotelt ne keress.",location,Thessaloniki,indirect_noisy
CH025162,I haven't sorted a base in Sofia yet. What practical facts should I know about Sofia? Will the weather ruin outdoor plans in Sofia?,hotel|location|weather,Sofia,indirect_noisy
CH025163,Should I pack an umbrella for Florence? Fill an afternoon in Florence with worthwhile stops.,attractions|weather,Florence,indirect_noisy
CH025164,Az időzítés rugalmas. Szabadtéri programhoz milyen körülmények lesznek Sofia városában?,weather,Sofia,indirect_noisy
CH025165,A repülőjegy már megvan. Nem lesz autóm Innsbruck városában; hogyan járjak? / Gyors helyi eligazítást kérek Innsbruck városáról. / Hová ülnél be enni Innsbruck városában?,location|restaurant|transport,Innsbruck,indirect_noisy
